userId,movieLensId,tmdbId,rating,timestamp
91107,3619,21879,2.0,975977689
266139,1025,9078,5.0,1204011417
193640,117543,21861,3.0,1488649919
258253,79638,42008,3.5,1486760637
113152,111360,240832,1.5,1493079621
8221,1631,18355,4.0,1027539346
228709,129490,28801,3.5,1483833172
53535,6406,29514,3.5,1160109840
244417,3208,9644,2.0,990460251
246310,92096,34179,3.0,1342506063
59767,347,10497,4.0,1500138058
68192,70609,12605,4.5,1250894679
213429,158615,112092,2.5,1489824462
17327,32646,24964,3.5,1268428382
157101,74750,10664,3.5,1483326334
177491,69685,24232,4.0,1488663742
230373,2969,42726,4.0,1020784113
61488,1911,3050,3.0,1081863797
260961,57368,7191,5.0,1203276682
79735,4086,11028,2.5,1105833170
203950,90421,62728,2.5,1320466341
67175,51911,47837,3.0,1181899324
57098,8655,19014,3.0,1144694976
269968,70495,17285,3.0,1308715829
80377,7285,11023,3.5,1411169089
227672,68069,27644,2.5,1287560864
93810,3285,1907,3.0,966080565
107703,107771,152603,4.0,1446299859
104024,347,10497,5.0,827994686
163258,110390,138222,3.0,1404165733
18170,59040,9997,3.5,1252487730
100155,4086,11028,4.5,1055111791
150404,1869,18316,1.0,948001411
220745,6578,53021,5.0,1117198386
265047,51255,4638,4.0,1322682884
174159,41617,14695,3.5,1136361386
165790,4387,2140,2.5,1442134694
243443,31619,118075,0.5,1258410039
168164,2895,42486,2.0,1418499888
194008,89864,40807,3.5,1328903046
241304,5617,11013,3.5,1084709299
25808,3208,9644,3.0,996780456
176941,37720,8643,1.5,1420825619
37870,58306,12246,3.0,1231239519
234069,86835,38321,3.5,1312035813
59508,4498,10651,4.0,1010463362
44284,3660,26953,2.0,1010008603
108699,5617,11013,5.0,1364554108
140846,73614,32097,5.0,1459519195
259990,277,10510,3.5,1244241406
198441,6801,11477,3.0,1467416939
200074,4465,10868,5.0,1138393729
239518,136331,13354,3.5,1478891547
93824,27808,2539,3.5,1180925266
87916,139082,77673,3.5,1452564289
121610,120130,92321,4.0,1501666024
54544,3520,26879,1.0,977508352
17211,6635,41944,3.5,1064880100
262606,6659,9362,4.5,1087327574
166928,7393,78364,2.5,1295710752
215467,101360,158011,4.5,1462249968
74387,27668,44203,4.0,1484251869
114032,86973,5937,5.0,1309273780
136880,58306,12246,4.0,1432262582
225719,90421,62728,3.5,1321142515
122780,5077,31674,2.0,1011816612
4350,2589,114719,3.0,978459432
186832,1228,1578,5.0,851894309
78317,151735,364116,2.5,1486392044
20625,33340,27233,4.5,1232664006
75528,77177,141714,3.5,1438434884
86463,2437,11365,3.0,1064887635
228943,1631,18355,3.5,1436440636
135553,6153,23943,2.0,1210000765
214649,445,26141,1.0,1023049870
109559,3498,11327,4.0,980997218
37222,127218,193687,3.5,1486061385
142908,85540,48243,0.5,1467741705
21846,86835,38321,1.5,1447037428
45811,148799,220916,3.0,1475667621
213857,77449,42476,2.0,1451894158
40313,3767,12764,4.0,1487199905
38590,101360,158011,5.0,1426096937
203121,6406,29514,2.0,1120349512
99291,46574,14474,2.5,1172102927
193530,61240,13310,4.5,1312160412
193640,5331,19085,0.5,1339237061
11108,120130,92321,4.0,1457996868
70648,1908,136134,3.0,1202952880
168942,71129,17445,5.0,1413774389
9284,128089,27866,4.0,1445334276
25808,5441,103299,3.0,1120849245
245549,1475,28005,3.0,960680244
58861,77177,141714,3.5,1448830703
62014,91888,63498,4.5,1328135582
207831,2507,12479,2.0,982162956
141814,7228,14239,1.5,1135880762
120153,3857,10391,3.0,1088736008
59449,5928,22023,3.0,1175594304
173979,43908,7515,3.5,1487482179
18801,74681,120280,3.0,1456905920
179412,142074,263472,3.0,1475634913
211228,77449,42476,3.5,1416882668
253690,2337,1808,1.0,1006415294
107720,4755,27681,2.0,1030397978
31085,93008,59017,3.5,1462501861
268239,166655,359246,3.0,1496858699
248757,86973,5937,3.5,1309295284
197654,80617,39691,4.0,1293787570
164792,2740,48660,1.0,975536551
255814,152348,97437,4.0,1462570551
67671,129913,91908,4.5,1452799405
101666,3167,36492,3.0,945137276
40872,39307,12920,4.0,1195257955
168762,32520,34282,4.0,1378766023
181415,48600,15005,4.5,1208351914
238064,8655,19014,3.0,1113686430
187865,7171,37088,3.5,1337450261
229738,3520,26879,2.5,1061393735
7107,72308,105077,2.5,1345325137
149960,91888,63498,4.5,1441232947
32685,5387,1957,1.0,1022245477
228665,146110,20622,4.5,1464835961
135761,6882,5493,3.5,1229339448
50550,26606,30421,4.0,1162333553
234814,54736,4349,4.5,1204478301
37632,3473,42237,2.0,1026179550
107720,2472,11038,2.0,1030402719
112044,107004,172897,3.0,1444817019
142587,6921,224,4.0,1123424241
212406,167842,401544,1.0,1485016866
91373,6976,38939,3.0,1083354965
268846,3751,7443,4.0,1127128346
27409,80617,39691,2.5,1285531144
118673,4972,42597,4.0,1010887613
56244,142074,263472,3.0,1469826819
177150,4565,12500,2.5,1183989941
129163,423,178,2.0,996271223
130732,7171,37088,3.5,1103687995
217814,118570,285423,3.0,1462226192
143296,5658,25001,3.0,1048798139
3674,194,10149,5.0,838047720
221132,6454,2263,3.0,1055276528
14603,59040,9997,5.0,1291780974
123210,5496,5155,3.5,1156973333
45811,69233,70806,3.0,1453243532
209611,26757,94666,2.0,1456688240
81420,107299,116853,3.5,1473644284
242667,1602,37244,3.0,945990803
256544,70802,18032,5.0,1289699534
62396,4755,27681,3.0,1004362380
161552,3498,11327,4.0,1027521413
209611,5858,9317,1.0,1456923726
260885,136331,13354,5.0,1487534600
224707,8655,19014,3.0,1121480374
164198,5077,31674,3.0,1220164951
138516,2572,4951,3.0,1430726221
65469,96052,58159,2.0,1344231170
59194,137457,115290,2.0,1453085339
203975,113064,242088,3.0,1441932440
139886,1046,10938,5.0,859065446
270123,99061,56338,0.5,1436135266
268367,133822,35564,5.0,1437157993
219022,169982,305470,2.5,1491242058
228189,131050,80527,3.5,1472507340
104577,2447,14709,4.0,1249775649
224605,347,10497,1.5,1345378501
71192,6217,24186,4.5,1141365483
51159,27883,88138,0.5,1486721710
255904,141926,338928,4.0,1449298817
194865,132342,38154,2.0,1440683387
134210,3285,1907,3.0,974668767
45811,3777,11822,2.5,1455274868
45244,99061,56338,2.5,1457671565
98415,70093,22215,1.0,1259676264
238064,26582,36677,3.5,1382829968
267484,4147,12806,4.0,1494881515
6373,62213,131805,2.0,1339977630
4447,83349,40805,4.5,1467968190
153100,27808,2539,4.0,1281553064
230091,107634,37420,3.0,1500689923
157507,26259,40732,4.0,1414783378
52304,107299,116853,2.0,1387554658
6898,80846,44040,1.5,1356079437
37931,6019,24711,3.0,1046773022
45811,4565,12500,2.5,1482568532
186336,161179,351809,4.0,1485730730
193795,61361,13972,2.5,1231174298
263673,101112,68728,3.0,1445888878
260022,37287,34181,2.5,1343335015
218699,119065,17681,0.5,1483384155
166132,55261,9038,4.0,1436236975
218699,151781,18874,0.5,1483382704
78317,144364,25655,3.0,1486392061
162348,26566,30653,4.0,1432529934
199162,1602,37244,3.0,965538162
21323,6921,224,0.5,1117354073
170179,4489,9602,4.5,1237969362
44284,7275,29464,3.0,1098182051
212216,86973,5937,3.5,1309588042
18287,1228,1578,4.0,1376951572
50962,74271,42137,2.5,1312989359
26253,171191,33914,3.0,1500912474
66170,3208,9644,2.5,1266176941
28405,7228,14239,2.0,1073744969
80922,5331,19085,4.0,1052172391
115640,78895,21042,3.0,1279155440
218368,6801,11477,4.0,1226419533
188059,3751,7443,4.0,1047065797
178373,135617,94585,2.5,1446578520
85166,1479,10003,3.0,1339155809
224388,5387,1957,2.0,1137609079
77161,158426,129400,3.5,1488851273
120169,3520,26879,3.0,954672278
229878,1075,116356,4.0,864070381
87916,150621,13713,1.5,1452564668
72226,80617,39691,3.0,1293777421
267594,5920,71524,4.0,1127151526
40148,115879,82424,3.0,1415201837
233664,1479,10003,5.0,898093314
178131,3323,20682,3.0,1362345104
227753,97035,124423,3.5,1463268484
41017,7343,37044,3.0,1085936005
141755,90421,62728,2.5,1400507107
68854,2472,11038,4.0,933718192
180941,7993,22642,3.0,1139863653
184562,2472,11038,3.0,1094765276
219677,155457,224339,3.0,1457950597
216472,169796,56947,4.5,1494354425
18338,32659,2029,4.5,1446563490
95820,1075,116356,2.0,880543928
103923,34411,19112,5.0,1296896111
171788,26070,79827,4.0,1386923031
80082,5658,25001,3.0,1487784573
135134,68069,27644,4.5,1349117764
45811,112929,150897,3.0,1455271855
109197,164753,379990,4.5,1475655662
163515,2632,8785,3.0,949861387
202553,6921,224,3.5,1493188674
15306,1911,3050,2.5,1256390201
199185,27668,44203,4.0,1472439410
219959,140733,56821,3.5,1466642613
245739,26514,47874,2.5,1272417236
45811,148781,242093,2.5,1455251737
12048,2969,42726,1.0,1046893350
148108,79677,53190,0.5,1312584735
23735,70802,18032,4.0,1427627508
18801,99305,98886,4.0,1459120871
159516,104215,39957,3.5,1487989101
172480,6406,29514,3.0,1055119691
73156,7993,22642,2.5,1188367796
53562,91888,63498,4.5,1356220024
208678,3051,21349,3.0,1011887225
45811,42150,22014,3.5,1455399775
123619,25941,946,0.5,1466765455
5983,82527,46829,4.0,1489916153
18274,4649,2171,4.0,1070213834
2785,1,862,4.0,1457237626
88041,445,26141,2.5,1071653605
87093,167658,356324,3.0,1483296348
211228,26566,30653,3.5,1416882437
10223,5077,31674,4.0,1011075547
180638,6801,11477,2.5,1269633786
29980,2740,48660,3.0,976586668
177149,32659,2029,4.5,1244462551
8659,45756,43240,3.0,1273527267
13839,6742,40353,3.0,1182652966
146746,564,24405,1.0,984318819
75503,2550,11772,4.0,1083268264
194559,4465,10868,4.5,1090647026
196173,2456,10344,2.0,1076361684
149429,502,11231,3.0,835459051
107613,61240,13310,5.0,1455072350
265231,83349,40805,2.5,1413127520
123121,3051,21349,3.5,1462176350
52755,2367,10730,2.5,1167959903
225723,7569,667,3.5,1134916397
164300,164909,313369,3.0,1500216243
267998,4086,11028,4.5,1057683554
130401,3934,43230,4.0,976298358
263846,1631,18355,4.0,992217927
101087,4807,21148,2.0,1001506205
268104,78895,21042,4.5,1355660991
245435,120130,92321,4.0,1472921467
182135,85401,45132,5.0,1393747361
202623,1718,191874,2.0,1044070671
114167,8795,23305,4.0,1092415094
270168,4807,21148,3.0,1005118842
35284,26566,30653,3.0,1432002142
7144,6921,224,4.0,1194276409
208241,3208,9644,3.0,1464292114
227753,138916,34098,3.0,1463268484
211253,70093,22215,2.0,1455635975
149481,502,11231,3.0,836271506
196196,25827,24807,5.0,1436628475
87088,98636,18707,3.0,1496813082
101276,128886,60430,3.0,1462783938
214496,73614,32097,3.5,1324982796
270123,130746,5896,0.5,1436135300
159948,46574,14474,4.5,1210731111
33049,5263,29396,4.0,1019422740
128744,2876,28032,4.0,1037695518
198258,4807,21148,3.0,1046782074
221617,3751,7443,4.0,1065839941
8659,3934,43230,2.0,1005603635
3910,25941,946,3.0,1222265230
196541,7171,37088,3.5,1439838370
83312,173477,413666,3.5,1500919505
62899,127152,318224,4.5,1474831192
264272,92096,34179,3.0,1386445828
227672,33340,27233,2.0,1244796463
215099,1943,27191,3.0,1031595158
137796,91911,65233,3.5,1439794172
104674,61361,13972,4.5,1330615233
199638,2841,11601,4.0,1105453583
45811,125441,99377,2.5,1450162909
103545,90421,62728,3.0,1328395825
221327,79773,55971,1.5,1317835234
77872,104903,130593,4.5,1379190457
265841,2632,8785,1.0,985488390
246854,7285,11023,2.5,1446510935
183811,108425,138977,4.0,1463480241
55148,162442,69870,2.5,1495916043
76680,7343,37044,3.0,1110920478
188406,7393,78364,2.0,1081603162
8659,60314,40630,3.5,1233606657
31107,77177,141714,2.5,1461065987
24025,116098,244836,3.0,1459091572
45044,74681,120280,2.5,1273049017
118980,659,10363,5.0,984784363
181904,83349,40805,2.0,1485764891
78809,25856,3084,3.5,1128890372
204669,5331,19085,4.5,1141507429
69434,40828,44163,4.5,1346830221
70993,1908,136134,3.0,1221170979
198280,7275,29464,4.0,1077949739
251169,4387,2140,4.0,1174509587
30919,5441,103299,2.0,1063620905
117667,8373,9890,1.0,1417137698
141094,2782,28501,3.0,946260998
176277,1602,37244,3.0,875302120
171391,141926,338928,3.5,1467456467
20005,2265,11933,1.5,1160379191
44879,165105,335796,2.5,1485736205
129554,7194,1937,3.5,1111559176
38727,111360,240832,1.5,1473605513
16950,123264,75822,4.5,1450869748
267294,3571,36234,2.0,1050882805
137438,72292,836,2.0,1493400540
227578,127152,318224,3.5,1467631595
149007,1602,37244,1.5,1343706769
161316,1911,3050,2.0,1447036407
196688,74504,55522,4.5,1302977871
140746,69640,11322,2.5,1427758393
160414,25766,3061,4.0,1422938315
45811,82452,170986,3.5,1469772982
270123,107684,119278,2.5,1436135261
212658,1911,3050,1.5,1186163122
6672,4498,10651,3.5,1403530769
95656,5168,18646,3.0,1050287250
150569,3636,31353,5.0,1050025026
197310,5387,1957,1.0,1024556699
228291,106922,18510,3.5,1386468862
269618,73049,28520,4.0,1422759000
250115,91325,64685,2.5,1495888915
192348,46574,14474,4.0,1165710591
123484,136331,13354,2.0,1443275097
178300,104215,39957,3.5,1444938315
180733,163991,69696,4.0,1474137693
248481,6379,9902,4.0,1343667716
97191,3751,7443,4.5,1142144137
182437,27668,44203,4.0,1489209501
115895,33008,15961,4.0,1274739134
36575,93982,70436,3.0,1349527372
131173,127218,193687,4.0,1461821970
21484,126148,72917,1.5,1421938729
18010,423,178,2.0,961640236
110102,27528,23305,4.0,1298213801
31169,306,110,5.0,1449447102
210792,84871,4704,4.0,1467064600
12376,76827,145902,3.0,1275679963
111524,347,10497,4.5,1364784498
128429,145052,56623,3.0,1494615458
123963,129913,91908,1.0,1485309791
46657,6406,29514,3.5,1066336668
8273,44943,11304,3.0,1457711039
120935,534,10445,3.0,900880050
259495,1837,27472,3.0,1472482953
143629,1306,10341,4.0,942419945
169819,2841,11601,3.0,992293803
32984,60391,17479,1.5,1246753467
13839,5161,46717,1.0,1182653538
201127,56837,19103,2.5,1305429410
213671,2969,42726,4.0,945105070
36028,77177,141714,3.0,1446484939
162879,131050,80527,3.5,1500496499
190412,7285,11023,4.5,1156678898
270338,134519,264525,2.0,1437088064
68014,3323,20682,3.0,1093896302
160414,94542,82624,4.0,1427299623
200768,3660,26953,1.0,1191836772
74275,5658,25001,3.0,1390143165
120972,74750,10664,1.0,1437007410
209611,79773,55971,4.0,1455971607
53454,85540,48243,4.0,1301732773
54852,73049,28520,1.5,1271519088
59482,119065,17681,0.5,1463963585
212079,5104,2441,4.0,1296205954
87895,174951,363925,3.0,1499216233
132062,25766,3061,3.0,1130488484
176443,31154,54794,4.5,1453692839
196492,8655,19014,5.0,1412405726
127492,5331,19085,2.0,1047875445
238667,55955,5375,3.5,1485784119
129607,25936,43452,3.5,1362400702
220734,5617,11013,3.0,1347951990
196196,69453,27085,3.0,1397511711
250247,83302,23830,4.0,1449775707
90435,26582,36677,1.5,1303418650
33580,4971,23111,3.0,1007505606
84430,6217,24186,2.5,1157425866
254276,78251,35217,4.0,1430690325
79042,79677,53190,3.5,1477221757
147469,1718,191874,1.0,885528198
92225,144620,257445,3.5,1469930681
106836,8655,19014,3.5,1498082533
102978,7171,37088,3.0,1138154687
251197,142074,263472,3.5,1444642554
187125,155834,239103,4.0,1499028615
185732,83264,52696,5.0,1464440132
46391,110390,138222,4.0,1408911216
229820,86835,38321,3.0,1465697542
221663,90866,44826,2.5,1494726975
15191,89321,54662,3.0,1435071286
83539,356,13,5.0,838602553
86458,534,10445,4.0,973972916
64646,356,13,4.0,985992884
40073,119065,17681,4.0,1491221722
32881,5077,31674,3.0,1013970591
154291,423,178,3.5,1106018266
255201,2367,10730,4.0,980420415
214826,169982,305470,4.5,1490369864
122208,1631,18355,4.0,1441588759
135157,1306,10341,2.0,1051809602
228901,80044,207937,3.0,1303678125
99752,3660,26953,2.0,1003746718
45811,159433,66897,3.5,1465648876
264288,61240,13310,3.0,1228224312
189131,171191,33914,3.5,1501773353
10526,5858,9317,1.0,1179386407
178280,153800,23848,3.0,1467121954
166850,89321,54662,2.0,1322449274
262769,6635,41944,4.0,1061856656
184880,1718,191874,3.0,993663588
88422,130233,253283,4.0,1493324023
222943,5331,19085,0.5,1160627883
203941,151781,18874,3.5,1457547980
5641,86973,5937,4.0,1463003849
18313,78895,21042,3.5,1481323588
177150,5728,26444,3.0,1192219285
213122,3777,11822,2.5,1444501528
248862,3469,1908,3.0,1391551558
250958,141668,323272,5.0,1455679156
216742,26259,40732,0.5,1421945552
186075,75440,16239,3.0,1379039718
213112,1908,136134,3.0,974915454
52260,77177,141714,3.5,1449080646
70436,3285,1907,4.0,966929156
128771,3767,12764,2.0,975254907
10017,164909,313369,4.0,1493119837
78447,8902,62697,1.0,1476835871
45811,175345,83486,3.5,1501022651
29687,144620,257445,1.0,1464160396
252020,2456,10344,2.0,924082744
269983,5814,152023,4.0,1040561319
191615,76827,145902,3.0,1288998978
226112,69685,24232,3.5,1261605071
242504,111993,140870,4.0,1456678568
158864,4755,27681,4.0,1501398047
208675,97035,124423,3.5,1446192699
47253,119670,266080,4.5,1435532388
146796,74750,10664,3.5,1316114832
214484,95497,39104,5.0,1483218636
219157,109578,225574,3.5,1445575773
188333,105700,10085,3.0,1444496991
64051,32646,24964,0.5,1212259564
106836,5469,19731,3.5,1498081788
238736,6406,29514,3.5,1215128502
167239,26259,40732,4.5,1321643551
112184,37720,8643,5.0,1489352904
220587,6379,9902,0.5,1419545539
64469,101585,119634,4.0,1400452998
176672,4972,42597,2.0,1011993226
194193,86973,5937,3.0,1454707656
45811,129490,28801,4.0,1479221011
89091,1908,136134,2.0,902333515
185537,1,862,3.0,867672068
258253,58007,48131,2.0,1486760655
167355,4649,2171,3.5,1403320140
81726,140729,49070,3.0,1439580643
24025,128429,6591,3.0,1459091585
254028,5250,21629,3.5,1119135437
5620,7302,28963,4.0,1263065360
152242,87806,114514,4.0,1309728505
173778,1869,18316,2.0,926376054
78447,6976,38939,2.5,1476835869
181399,140689,40368,3.5,1463663578
29813,36708,65215,0.5,1159033140
189522,5496,5155,3.0,1161504140
50917,2472,11038,3.0,957845601
118549,141924,328589,3.5,1483357470
180619,104903,130593,3.0,1379181625
147118,3777,11822,1.0,1105324514
254920,166015,393764,4.5,1488389332
140257,7569,667,3.5,1108568433
137442,141668,323272,1.0,1445278056
6455,99910,76640,3.5,1431233820
255661,32520,34282,3.5,1277607283
168575,423,178,2.0,930221130
265276,33008,15961,5.0,1246161066
94374,175475,378236,0.5,1501705024
131298,149146,282070,4.0,1475264558
63431,4956,42160,4.0,1064940583
125063,96131,24410,3.0,1351148878
43590,116505,79723,2.0,1476719455
242929,7827,10133,3.0,1206911638
243841,93008,59017,3.0,1440816001
10332,61240,13310,3.5,1477359315
154351,37720,8643,2.0,1236765437
179792,4387,2140,2.0,1169863123
188047,57368,7191,4.5,1269171221
48622,155834,239103,4.0,1478643628
59908,51773,47249,3.0,1245858771
213848,85540,48243,4.0,1316638024
162505,4892,133115,3.0,1029035434
169526,90933,51994,4.0,1446631831
161404,487,22317,1.0,927783469
89258,85401,45132,2.5,1359240247
152189,79702,22538,3.5,1306906703
54872,46574,14474,3.0,1190837926
44966,46574,14474,4.0,1181537976
12935,5807,52735,2.0,1120536714
109068,33340,27233,4.0,1398005686
41499,61361,13972,2.0,1232622829
160895,5077,31674,4.0,1012707736
140616,69685,24232,3.0,1273601433
84115,169066,424722,4.5,1487272172
259717,5656,120694,2.5,1183259307
245873,55031,14348,4.0,1298176260
5483,80846,44040,4.0,1319095470
6314,308,109,4.0,1037688107
70648,31553,2436,1.5,1194127870
112062,142074,263472,3.0,1446332842
166850,34164,14922,2.0,1246947102
35477,2969,42726,1.0,960519969
49740,32864,30204,3.0,1464589799
41296,78895,21042,2.5,1370857496
12672,69453,27085,3.0,1440209914
2975,5331,19085,1.0,1170597492
45811,116574,43193,3.0,1479221018
163209,2632,8785,4.0,992713724
10478,71129,17445,4.0,1452409463
89821,4956,42160,3.0,1074962873
228203,3285,1907,4.0,1030362735
179041,1869,18316,3.0,1070588598
160611,25941,946,4.0,1445462801
60600,34,9598,3.0,1461086459
100273,1602,37244,1.0,974680662
69200,94542,82624,0.5,1479949619
24266,100647,74935,1.0,1484873923
256671,141942,50087,5.0,1456790286
264163,129913,91908,3.0,1451939549
159870,137353,272892,4.0,1496591541
73786,3934,43230,2.0,974695398
43463,85133,45714,3.0,1368666105
65469,115879,82424,2.5,1442334414
118105,158563,294550,2.5,1462900940
104299,3857,10391,1.0,1358978448
183239,3469,1908,5.0,953348398
174486,115879,82424,3.0,1426009669
24190,6842,29449,2.5,1446736045
121359,70062,37516,4.0,1453259279
89980,107771,152603,4.0,1480933760
5829,111993,140870,3.0,1476908637
1142,169982,305470,3.0,1498128671
253289,96683,61854,4.0,1389516792
265270,7343,37044,3.5,1145901444
200681,6235,8996,4.5,1054485785
237452,82452,170986,4.0,1403568546
71871,6653,26198,3.5,1061993029
46363,3498,11327,5.0,986942167
87847,7228,14239,3.0,1074931354
45811,121444,15558,2.5,1450164149
3229,93748,35435,5.0,1380251048
260660,2447,14709,3.0,987861644
29731,39307,12920,3.5,1146227417
120698,6842,29449,3.0,1179018992
67896,85401,45132,2.5,1309473890
85798,167040,413547,2.5,1488246738
175034,142540,353686,3.5,1459340137
264848,2240,21873,3.0,968169205
53897,99305,98886,4.5,1382271820
96273,125966,15718,4.0,1459093743
170547,59040,9997,2.5,1467143046
186943,105071,22731,3.0,1493767304
116363,112929,150897,4.0,1409871285
123484,133209,54002,1.5,1443032708
138198,122296,96716,4.5,1432546214
66016,26259,40732,5.0,1305588229
167809,79702,22538,5.0,1417737580
202850,2437,11365,1.0,945624575
179792,5469,19731,2.5,1177572877
86128,7194,1937,3.5,1108612246
65469,51773,47249,2.5,1322631816
67178,79677,53190,3.0,1317326763
210837,2589,114719,3.0,945027571
58524,8902,62697,3.0,1109971836
101223,58937,7351,3.5,1248914760
191693,117464,159121,3.0,1451507633
60119,55031,14348,4.0,1348411624
146966,4434,65632,2.5,1135545493
78809,2876,28032,2.0,947399865
86577,4755,27681,3.5,1217879174
84094,119065,17681,4.0,1493298624
48608,86973,5937,3.5,1416159559
108212,104239,97008,5.0,1431064370
240883,2782,28501,4.0,954516035
60774,61361,13972,3.5,1352669511
45811,163719,127236,2.5,1490799897
168527,86835,38321,3.5,1470055185
89463,768,124633,2.0,835375967
99843,93982,70436,4.5,1466036183
246944,5331,19085,1.0,1040303006
219677,83264,52696,3.0,1456552486
114829,109578,225574,3.5,1460199409
5229,2550,11772,5.0,1022696956
219018,81847,38757,4.0,1351992906
92656,142847,62368,0.5,1470569937
246259,2472,11038,4.0,944949373
111844,56837,19103,3.5,1315089583
214775,6217,24186,3.0,1105591869
254196,435,9612,3.0,847609989
211531,166015,393764,4.0,1489291124
241964,129526,10119,5.0,1425421180
211020,5743,23668,4.0,1034450767
183181,5104,2441,3.5,1296124376
83089,1943,27191,3.0,964127971
270441,117136,209361,4.5,1438605379
228291,94762,110573,3.5,1342871300
144281,4755,27681,5.0,998327521
206095,4649,2171,1.0,1037374370
201709,5331,19085,0.5,1145434630
186927,117543,21861,0.5,1422903339
210468,7993,22642,3.0,1330756811
46226,3064,18222,4.0,1139150437
198814,41617,14695,1.5,1220293450
123044,347,10497,3.0,832016648
265270,2589,114719,1.0,1006639618
159176,308,109,2.0,845244850
31950,6351,45069,1.5,1056950092
209611,90866,44826,2.0,1456926067
149949,79677,53190,5.0,1461546373
69246,502,11231,3.0,959716387
212715,144364,25655,3.0,1445039528
75106,2589,114719,3.0,965580876
226301,86837,61420,1.5,1339907415
18987,3934,43230,3.0,975008467
30479,69685,24232,4.5,1266209435
228943,445,26141,3.0,880850098
66349,25941,946,5.0,1253401618
190494,1869,18316,1.0,904529406
228481,141668,323272,4.0,1473326341
13883,5178,33135,3.0,1420474186
115180,117517,251736,4.0,1465850373
181904,91888,63498,2.5,1423845250
836,2876,28032,3.5,1271680168
216472,98045,14720,4.0,1493669911
205594,3167,36492,0.5,1091282218
72655,136331,13354,3.0,1449011532
33940,140419,26155,2.5,1445386046
163016,107684,119278,3.5,1392449341
128429,86973,5937,3.5,1494615455
5540,1869,18316,2.0,1336771285
741,123264,75822,3.5,1432882194
228291,80846,44040,3.0,1292646445
194095,119065,17681,3.0,1487684803
98415,4387,2140,2.5,1282395477
103229,4465,10868,3.5,1185072436
253222,167842,401544,3.0,1484840812
213664,5617,11013,4.0,1402779498
33097,117517,251736,3.5,1456026527
196541,48600,15005,2.0,1495923923
63966,2367,10730,1.0,979771283
228987,57368,7191,3.0,1459447872
237239,145010,28071,0.5,1475286830
12882,5728,26444,4.0,1216530023
225396,48600,15005,3.0,1237523356
92656,1837,27472,0.5,1228811363
28555,118570,285423,5.0,1480975421
31328,55261,9038,3.5,1215630187
95466,140349,27169,4.0,1500615616
29687,70802,18032,0.5,1464162415
219460,99305,98886,3.5,1456144653
207164,3323,20682,3.5,1301023241
98900,74967,20471,2.5,1268672890
73357,46574,14474,2.0,1169006041
10296,113064,242088,3.5,1447772713
26492,1602,37244,3.0,945227231
213466,127218,193687,3.0,1474925846
61077,4733,2779,3.0,1018808309
152855,1306,10341,3.0,943809485
75396,55031,14348,3.5,1317191205
225998,105731,133805,0.5,1394704215
208162,130233,253283,2.5,1452993014
266642,4733,2779,4.0,1471893910
32320,71129,17445,2.5,1321166625
12825,170509,418718,3.0,1493471125
188347,5496,5155,2.0,1042580846
247841,7569,667,3.0,1111660137
44319,1075,116356,4.0,851298578
240818,306,110,3.0,940083103
170911,90421,62728,4.0,1321882290
186960,32659,2029,2.5,1471974944
192945,32864,30204,3.5,1437880522
77601,5849,13386,3.5,1260737562
208675,26259,40732,4.5,1458543788
109128,107541,83869,3.0,1388090470
268249,70093,22215,4.0,1351453364
195586,107334,25866,4.0,1436806379
81726,70802,18032,1.5,1439746347
114038,5178,33135,0.5,1226435504
232741,89321,54662,3.0,1316457015
160915,6494,94996,4.0,1232482777
5620,6976,38939,4.5,1261876151
82495,5331,19085,1.0,1043335294
17273,43908,7515,2.5,1166414357
123,3167,36492,2.0,968555012
168620,54736,4349,4.0,1192728346
25625,5743,23668,4.0,1040517657
2582,1075,116356,3.0,867143700
89577,2337,1808,1.0,1050283452
75617,2550,11772,3.0,1044560273
33338,78574,39013,2.5,1410426669
38155,8529,594,3.5,1457450091
257993,73730,25594,2.0,1487223016
28374,4892,133115,3.5,1169994591
165352,7285,11023,3.0,1485846371
53535,3777,11822,4.0,1160112290
70721,128267,201765,2.5,1490687221
150045,140729,49070,2.0,1441037486
179792,25766,3061,4.5,1201150545
14467,356,13,3.0,1468602286
238319,98189,91549,2.0,1408400709
6654,5077,31674,3.0,1089148695
53787,110390,138222,4.0,1455459524
45811,150910,90909,3.5,1464435020
131582,26259,40732,3.0,1473134556
139834,7228,14239,2.0,1076006163
67973,6653,26198,1.5,1073594327
4916,105700,10085,3.0,1475429875
178297,72308,105077,3.5,1343669619
76009,70093,22215,3.5,1308832502
84205,6801,11477,3.5,1159832480
214558,141958,57627,3.0,1470940251
89020,5326,21220,2.5,1277756148
168762,109841,20695,1.5,1440211523
246682,79702,22538,3.5,1440344147
78905,131050,80527,4.5,1437799848
182539,148665,347497,4.0,1485226247
218701,140323,217389,5.0,1462026186
235092,165105,335796,3.0,1478559853
251197,90421,62728,2.0,1326345420
260287,89864,40807,3.5,1474312509
119807,117464,159121,3.5,1445788103
115381,58937,7351,2.5,1254779496
261032,112929,150897,3.0,1478813844
221532,48600,15005,5.0,1493322883
101138,153412,106538,3.5,1456078605
60202,90933,51994,4.0,1462206495
161501,85401,45132,4.0,1379151429
99402,7285,11023,2.5,1469385682
59205,502,11231,1.5,1202677336
14253,5077,31674,0.5,1436139752
219836,1602,37244,4.0,954208250
243203,46954,81312,1.5,1261573607
