tmdb_id,keywords
7351,"[{'id': 534, 'name': 'mexico'}, {'id': 567, 'name': 'alcohol'}, {'id': 1322, 'name': 'money delivery'}, {'id': 1953, 'name': 'vault'}, {'id': 2784, 'name': 'mother role'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 4725, 'name': 'baby-snatching'}, {'id': 6255, 'name': 'insanity'}, {'id': 10594, 'name': 'money'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 208349, 'name': 'child'}]"
117493,[]
70806,"[{'id': 1262, 'name': 'mountain'}, {'id': 10084, 'name': 'rescue'}, {'id': 159212, 'name': 'mountain climbing'}, {'id': 199850, 'name': 'philanderer'}]"
410694,[]
42092,[]
65233,"[{'id': 2569, 'name': 'prime minister'}, {'id': 6078, 'name': 'politics'}, {'id': 6079, 'name': 'parliament'}, {'id': 6084, 'name': 'political party'}]"
242093,"[{'id': 187056, 'name': 'woman director'}]"
27770,"[{'id': 2626, 'name': 'exorcism'}, {'id': 5600, 'name': 'daughter'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9663, 'name': 'sequel'}, {'id': 9712, 'name': 'possession'}, {'id': 9826, 'name': 'murder'}, {'id': 10093, 'name': 'priest'}, {'id': 11221, 'name': 'blood'}, {'id': 13130, 'name': 'teenager'}, {'id': 14819, 'name': 'violence'}, {'id': 15001, 'name': 'demon'}, {'id': 155808, 'name': 'hometown'}, {'id': 173431, 'name': 'tarot'}]"
18009,"[{'id': 10310, 'name': 'leprechaun'}, {'id': 12339, 'name': 'slasher'}]"
2690,"[{'id': 90, 'name': 'paris'}, {'id': 549, 'name': 'prostitute'}, {'id': 1667, 'name': 'pimp'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 4750, 'name': 'red-light disctrict'}, {'id': 5319, 'name': 'pub'}, {'id': 6149, 'name': 'police'}]"
129820,"[{'id': 1628, 'name': 'nationalism'}, {'id': 6092, 'name': 'army'}]"
76162,[]
173891,"[{'id': 2679, 'name': 'artist'}, {'id': 33965, 'name': 'christmas eve'}]"
138222,[]
394260,"[{'id': 208992, 'name': '1960s'}]"
96333,[]
48131,"[{'id': 1415, 'name': 'small town'}, {'id': 188989, 'name': 'supernatural power'}]"
27866,"[{'id': 9716, 'name': 'stand-up comedy'}, {'id': 11634, 'name': 'live performance'}, {'id': 11931, 'name': 'spoof'}, {'id': 15131, 'name': 'live audience'}]"
26146,[]
19731,"[{'id': 1560, 'name': 'dynamite'}, {'id': 11034, 'name': 'b movie'}, {'id': 11148, 'name': 'police chase'}, {'id': 11663, 'name': 'camp'}, {'id': 15483, 'name': 'car chase'}, {'id': 155613, 'name': 'goofball'}]"
101420,[]
258070,"[{'id': 934, 'name': 'judge'}, {'id': 2349, 'name': 'german'}, {'id': 3879, 'name': 'suspect'}, {'id': 5331, 'name': 'village'}]"
10664,"[{'id': 3684, 'name': 'religion and supernatural'}, {'id': 4035, 'name': 'blood sample'}, {'id': 156174, 'name': 'occult'}, {'id': 156788, 'name': 'swat team'}, {'id': 159287, 'name': 'gas mask'}, {'id': 160194, 'name': 'night vision'}, {'id': 160195, 'name': 'freezer'}, {'id': 163053, 'name': 'found footage'}]"
89873,"[{'id': 417, 'name': 'corruption'}, {'id': 3692, 'name': 'scandal'}, {'id': 4373, 'name': 'fraud'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11038, 'name': 'trial'}, {'id': 12094, 'name': 'business'}, {'id': 159325, 'name': 'ponzi scheme'}, {'id': 184116, 'name': 'hedge fund'}]"
257095,"[{'id': 10121, 'name': 'stop motion'}]"
90957,"[{'id': 1936, 'name': 'blackmail'}, {'id': 10453, 'name': 'con artist'}]"
118075,"[{'id': 3923, 'name': 'humor'}, {'id': 6038, 'name': 'marriage'}, {'id': 6054, 'name': 'friendship'}, {'id': 9673, 'name': 'love'}, {'id': 14819, 'name': 'violence'}, {'id': 158534, 'name': 'korean war'}, {'id': 159909, 'name': 'veteran'}]"
38668,"[{'id': 2652, 'name': 'nazis'}, {'id': 10144, 'name': 'anti semitism'}]"
250572,[]
290695,[]
66105,"[{'id': 2035, 'name': 'mythology'}, {'id': 6211, 'name': 'fighter'}, {'id': 7944, 'name': 'manga'}, {'id': 170801, 'name': 'suit of armor'}, {'id': 210024, 'name': 'anime'}]"
45069,"[{'id': 187056, 'name': 'woman director'}]"
33799,"[{'id': 187056, 'name': 'woman director'}]"
40172,"[{'id': 3718, 'name': 'adult'}, {'id': 159551, 'name': 'pink film'}]"
24186,"[{'id': 187056, 'name': 'woman director'}]"
348675,[]
188826,[]
41944,"[{'id': 572, 'name': 'sex'}, {'id': 3616, 'name': 'college'}]"
338928,"[{'id': 2470, 'name': 'education'}, {'id': 13015, 'name': 'terrorism'}, {'id': 208647, 'name': 'activist'}, {'id': 226113, 'name': 'nobel peace prize winner'}]"
79995,"[{'id': 187056, 'name': 'woman director'}]"
44015,"[{'id': 10183, 'name': 'independent film'}]"
21879,"[{'id': 11870, 'name': 'teen movie'}]"
187737,[]
39691,"[{'id': 13006, 'name': 'torture'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 209714, 'name': '3d'}]"
9997,"[{'id': 3648, 'name': 'archangel gabriel'}, {'id': 4116, 'name': 'heaven'}, {'id': 5144, 'name': 'matter of life and death'}, {'id': 6154, 'name': 'hell'}, {'id': 46958, 'name': 'good and bad'}]"
337879,[]
91208,"[{'id': 12396, 'name': 'hollywood'}, {'id': 13008, 'name': 'train'}, {'id': 154802, 'name': 'silent film'}]"
57627,[]
172897,"[{'id': 187056, 'name': 'woman director'}]"
49588,[]
44163,[]
52111,"[{'id': 1415, 'name': 'small town'}, {'id': 5733, 'name': 'turkey'}]"
390396,"[{'id': 10073, 'name': 'documentary'}]"
22215,[]
78997,[]
253020,"[{'id': 983, 'name': 'brazilian'}]"
109,"[{'id': 928, 'name': 'hairdresser'}, {'id': 2039, 'name': 'sexual frustration'}, {'id': 3739, 'name': 'funeral'}, {'id': 4480, 'name': 'business man'}, {'id': 21747, 'name': 'poland'}]"
71665,[]
393877,[]
119685,"[{'id': 9951, 'name': 'alien'}, {'id': 10336, 'name': 'animation'}, {'id': 10568, 'name': 'science fiction'}]"
133805,"[{'id': 321, 'name': 'terror'}, {'id': 818, 'name': 'based on novel'}, {'id': 3720, 'name': 'power'}, {'id': 5086, 'name': 'telekinesis'}, {'id': 6270, 'name': 'high school'}, {'id': 9714, 'name': 'remake'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 9864, 'name': 'prank'}, {'id': 10266, 'name': 'prom'}, {'id': 13130, 'name': 'teenager'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 14989, 'name': 'religious'}, {'id': 33740, 'name': 'humiliation'}, {'id': 187056, 'name': 'woman director'}]"
324251,"[{'id': 839, 'name': 'mars'}, {'id': 9882, 'name': 'space'}, {'id': 10116, 'name': 'female'}, {'id': 14626, 'name': 'astronaut'}]"
25655,[]
55971,[]
38757,"[{'id': 1562, 'name': 'hostage'}, {'id': 2343, 'name': 'magic'}, {'id': 2673, 'name': 'horse'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4344, 'name': 'musical'}, {'id': 7376, 'name': 'princess'}, {'id': 10336, 'name': 'animation'}, {'id': 33787, 'name': 'tower'}, {'id': 155658, 'name': 'blonde woman'}, {'id': 162219, 'name': 'selfishness'}, {'id': 163545, 'name': 'healing power'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 215258, 'name': 'healing gift'}, {'id': 234183, 'name': 'animal sidekick'}]"
13,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 458, 'name': 'hippie'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 795, 'name': 'running'}, {'id': 818, 'name': 'based on novel'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 6054, 'name': 'friendship'}, {'id': 9673, 'name': 'love'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10624, 'name': 'bully'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 162365, 'name': 'military'}, {'id': 162934, 'name': 'hugging'}, {'id': 166980, 'name': 'shrimping'}, {'id': 180204, 'name': 'wounded soldier'}, {'id': 187844, 'name': 'flashback'}, {'id': 208143, 'name': 'park bench'}, {'id': 215492, 'name': 'amputee'}]"
125607,[]
264525,"[{'id': 2136, 'name': 'television'}, {'id': 3586, 'name': 'tv station'}, {'id': 156024, 'name': 'corrupt politician'}]"
38939,"[{'id': 1991, 'name': 'santa claus'}, {'id': 4896, 'name': 'wish'}, {'id': 4978, 'name': 'immortality'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9706, 'name': 'anthology'}, {'id': 41316, 'name': 'pet dog'}, {'id': 156081, 'name': 'tomb'}, {'id': 163841, 'name': 'booby trap'}, {'id': 175360, 'name': 'crypt keeper'}, {'id': 175376, 'name': 'jingle bells'}, {'id': 175387, 'name': 'communicating with the dead'}, {'id': 207317, 'name': 'christmas'}, {'id': 224818, 'name': 'old-age home'}, {'id': 233237, 'name': 'strangers'}]"
222461,"[{'id': 12564, 'name': 'werewolf'}]"
36215,[]
10344,"[{'id': 1299, 'name': 'monster'}, {'id': 1706, 'name': 'experiment'}, {'id': 2456, 'name': 'industrialist'}, {'id': 9663, 'name': 'sequel'}, {'id': 181304, 'name': 'fly the insect'}]"
10437,"[{'id': 65, 'name': 'holiday'}, {'id': 2964, 'name': 'future'}, {'id': 4344, 'name': 'musical'}, {'id': 6162, 'name': 'past'}, {'id': 33966, 'name': 'scrooge'}, {'id': 161174, 'name': 'christmas carol'}, {'id': 180975, 'name': 'charles dickens'}, {'id': 207317, 'name': 'christmas'}]"
18116,"[{'id': 187056, 'name': 'woman director'}]"
12500,"[{'id': 526, 'name': 'rebel'}, {'id': 1938, 'name': 'sword'}, {'id': 3593, 'name': 'wilderness'}, {'id': 5600, 'name': 'daughter'}, {'id': 10278, 'name': 'ninja'}, {'id': 13065, 'name': 'soldier'}, {'id': 18448, 'name': 'gaijin'}]"
21042,"[{'id': 449, 'name': 'yugoslavia'}, {'id': 2467, 'name': 'difficult childhood'}, {'id': 6712, 'name': 'death of a child'}, {'id': 7059, 'name': 'anti-communism'}, {'id': 173644, 'name': 'communism'}]"
26329,[]
36760,"[{'id': 534, 'name': 'mexico'}, {'id': 1010, 'name': 'bar'}, {'id': 10476, 'name': 'double crossed'}]"
166085,[]
22023,"[{'id': 293, 'name': 'female nudity'}, {'id': 417, 'name': 'corruption'}, {'id': 534, 'name': 'mexico'}, {'id': 1468, 'name': 'child murderer'}, {'id': 1556, 'name': 'texas'}, {'id': 1625, 'name': 'emigration'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 2286, 'name': 'border'}, {'id': 2483, 'name': 'nudity'}, {'id': 3391, 'name': 'drug smuggle'}, {'id': 6149, 'name': 'police'}, {'id': 6420, 'name': 'border crossing'}, {'id': 9826, 'name': 'murder'}, {'id': 12423, 'name': 'illegal immigrant'}, {'id': 14964, 'name': 'drug'}, {'id': 15211, 'name': 'sunglasses'}, {'id': 15483, 'name': 'car chase'}, {'id': 18034, 'name': 'desert'}, {'id': 18230, 'name': 'drug trafficking'}, {'id': 170309, 'name': 'dead children'}]"
84465,[]
15944,"[{'id': 2343, 'name': 'magic'}, {'id': 15162, 'name': 'dog'}, {'id': 211173, 'name': 'sheep dog'}]"
102024,[]
413547,"[{'id': 170865, 'name': 'child kidnapping'}]"
31059,[]
158011,"[{'id': 1353, 'name': 'underground'}, {'id': 1420, 'name': 'gas station'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11108, 'name': 'american flag'}, {'id': 14688, 'name': 'multiple stabbings'}, {'id': 14819, 'name': 'violence'}, {'id': 15000, 'name': 'person on fire'}, {'id': 15156, 'name': 'cell phone'}, {'id': 176182, 'name': 'psycho'}]"
62697,"[{'id': 657, 'name': 'fire'}, {'id': 2766, 'name': 'mutation'}, {'id': 10522, 'name': 'wall crawling'}, {'id': 10617, 'name': 'disaster'}]"
39463,[]
258358,"[{'id': 187056, 'name': 'woman director'}]"
9902,"[{'id': 314, 'name': 'life and death'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 5313, 'name': 'parts of dead body'}]"
45714,"[{'id': 616, 'name': 'witch'}, {'id': 2871, 'name': 'burning of witches'}]"
43913,"[{'id': 9937, 'name': 'suspense'}]"
301229,"[{'id': 187056, 'name': 'woman director'}]"
63206,[]
40004,[]
267048,"[{'id': 193335, 'name': 'mankell'}, {'id': 206239, 'name': 'wallander'}]"
107034,[]
149725,"[{'id': 5424, 'name': ""women's prison""}, {'id': 9890, 'name': 'jail'}]"
88138,[]
120694,[]
26141,"[{'id': 11931, 'name': 'spoof'}, {'id': 155790, 'name': 'private detective'}]"
374475,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 2138, 'name': 'joke'}, {'id': 3923, 'name': 'humor'}, {'id': 4021, 'name': 'business woman'}, {'id': 5732, 'name': 'birthday party'}, {'id': 8508, 'name': 'party'}, {'id': 15184, 'name': 'woman'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 18035, 'name': 'family'}, {'id': 33432, 'name': 'male masturbation'}, {'id': 34079, 'name': 'death'}, {'id': 157213, 'name': 'death of mother'}, {'id': 172427, 'name': 'dentures'}, {'id': 175928, 'name': 'man wearing a wig'}, {'id': 187056, 'name': 'woman director'}, {'id': 188186, 'name': 'painted face'}, {'id': 204703, 'name': 'father daughter conflict'}, {'id': 220087, 'name': 'team building'}, {'id': 224947, 'name': 'german abroad'}, {'id': 227458, 'name': 'death of grandmother'}, {'id': 227461, 'name': 'reference to whitney houston'}, {'id': 227467, 'name': 'bucharest romania'}, {'id': 227468, 'name': 'aachen germany'}, {'id': 227469, 'name': 'reference to lidl'}, {'id': 227472, 'name': 'business presentation'}, {'id': 227474, 'name': 'estranged daughter'}]"
158959,[]
10472,"[{'id': 725, 'name': 'lovesickness'}, {'id': 1605, 'name': 'new love'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 3805, 'name': 'relocation'}, {'id': 5756, 'name': 'man-woman relation'}, {'id': 9673, 'name': 'love'}]"
163659,"[{'id': 187056, 'name': 'woman director'}]"
1977,"[{'id': 1155, 'name': 'brother sister relationship'}, {'id': 10525, 'name': 'broken neck'}, {'id': 10541, 'name': 'curse'}, {'id': 14831, 'name': 'stabbing'}, {'id': 33505, 'name': 'gothic'}, {'id': 161261, 'name': 'demonic possession'}, {'id': 161742, 'name': 'film starts with text'}, {'id': 161744, 'name': 'police tape'}, {'id': 161745, 'name': 'handprint'}, {'id': 161750, 'name': 'dollhouse'}, {'id': 161752, 'name': 'family photo'}, {'id': 207914, 'name': 'murder of son'}]"
127236,"[{'id': 10092, 'name': 'mystery'}, {'id': 14989, 'name': 'religious'}, {'id': 170585, 'name': 'bell tower'}]"
298583,"[{'id': 588, 'name': 'rome'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 13027, 'name': 'wedding'}, {'id': 167043, 'name': 'road movie'}, {'id': 187056, 'name': 'woman director'}]"
29597,"[{'id': 14760, 'name': 'scientist'}]"
11477,"[{'id': 1454, 'name': 'treasure'}, {'id': 2918, 'name': 'estate agent'}, {'id': 5332, 'name': 'greed'}, {'id': 8627, 'name': 'stolen money'}, {'id': 10226, 'name': 'neighbor'}, {'id': 11933, 'name': 'conflict'}, {'id': 156479, 'name': 'inheritance fight'}]"
42128,"[{'id': 888, 'name': 'screenwriter'}, {'id': 158988, 'name': 'struggling actor'}]"
28501,"[{'id': 344, 'name': 'inquisition'}, {'id': 514, 'name': 'spain'}, {'id': 3098, 'name': 'castle'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6255, 'name': 'insanity'}, {'id': 7172, 'name': 'buried alive'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 33468, 'name': 'secret door'}, {'id': 34117, 'name': 'cult film'}, {'id': 41410, 'name': 'madness'}, {'id': 187844, 'name': 'flashback'}, {'id': 191103, 'name': 'torturer'}, {'id': 215590, 'name': 'spanish inquisition'}, {'id': 220712, 'name': 'costume horror'}, {'id': 235349, 'name': 'pendelum'}, {'id': 235350, 'name': 'iron maiden'}, {'id': 235351, 'name': '1500s'}]"
264767,"[{'id': 187056, 'name': 'woman director'}]"
361758,[]
76772,"[{'id': 1946, 'name': 'restaurant'}, {'id': 9016, 'name': 'femme fatale'}]"
21266,"[{'id': 509, 'name': 'denmark'}, {'id': 1299, 'name': 'monster'}, {'id': 1992, 'name': 'professor'}, {'id': 2806, 'name': 'lapland'}, {'id': 3450, 'name': 'bridge'}, {'id': 4210, 'name': 'panic'}, {'id': 11100, 'name': 'giant monster'}, {'id': 14760, 'name': 'scientist'}, {'id': 158072, 'name': 'man eaten by monster'}, {'id': 162536, 'name': 'man eating monster'}, {'id': 163300, 'name': 'severed leg'}, {'id': 193261, 'name': 'draw bridge'}, {'id': 217040, 'name': 'rampaging monster'}]"
183832,"[{'id': 5672, 'name': 'billy the kid'}]"
53915,[]
121869,"[{'id': 534, 'name': 'mexico'}, {'id': 2559, 'name': 'film maker'}, {'id': 5565, 'name': 'biography'}, {'id': 12396, 'name': 'hollywood'}, {'id': 14530, 'name': 'director'}]"
1937,"[{'id': 65, 'name': 'holiday'}, {'id': 818, 'name': 'based on novel'}, {'id': 1808, 'name': 'lover (female)'}, {'id': 2853, 'name': 'mediterranean'}, {'id': 5600, 'name': 'daughter'}, {'id': 9813, 'name': 'french riviera'}]"
14044,"[{'id': 393, 'name': 'civil war'}, {'id': 4355, 'name': 'chinese civil war'}, {'id': 6091, 'name': 'war'}, {'id': 166673, 'name': 'chinese communists'}]"
35564,[]
30146,"[{'id': 3386, 'name': 'space war'}, {'id': 4613, 'name': 'training'}, {'id': 9882, 'name': 'space'}, {'id': 9951, 'name': 'alien'}, {'id': 10046, 'name': 'mecha'}, {'id': 10891, 'name': 'giant robot'}, {'id': 14544, 'name': 'robot'}, {'id': 206074, 'name': 'year 2023'}]"
7515,"[{'id': 242, 'name': 'new york'}, {'id': 33648, 'name': 'celebration'}]"
37244,"[{'id': 9963, 'name': 'kids and family'}, {'id': 10988, 'name': 'based on tv series'}]"
1578,"[{'id': 396, 'name': 'transporter'}, {'id': 931, 'name': 'jealousy'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2792, 'name': 'boxer'}, {'id': 5565, 'name': 'biography'}, {'id': 5572, 'name': 'fistfight'}, {'id': 5573, 'name': 'broken nose'}, {'id': 6075, 'name': 'sport'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 155464, 'name': 'over-the-hill fighter'}]"
224815,"[{'id': 163053, 'name': 'found footage'}]"
367524,"[{'id': 5565, 'name': 'biography'}, {'id': 6496, 'name': 'basketball'}]"
359246,"[{'id': 2602, 'name': 'cellar'}, {'id': 2863, 'name': 'mannequin'}, {'id': 3036, 'name': 'bible'}, {'id': 3199, 'name': 'clown'}, {'id': 3335, 'name': 'halloween'}, {'id': 3358, 'name': 'haunted house'}, {'id': 3752, 'name': 'night'}, {'id': 3762, 'name': 'darkness'}, {'id': 4630, 'name': 'chaos'}, {'id': 5340, 'name': 'investigation'}, {'id': 6025, 'name': 'photography'}, {'id': 6095, 'name': 'house'}, {'id': 6103, 'name': 'telephone'}, {'id': 8303, 'name': 'abandoned house'}, {'id': 9866, 'name': 'basement'}, {'id': 11665, 'name': 'handheld camera'}, {'id': 14707, 'name': 'brutality'}, {'id': 14819, 'name': 'violence'}, {'id': 15067, 'name': 'talking to the camera'}, {'id': 15156, 'name': 'cell phone'}, {'id': 33407, 'name': 'hanging'}, {'id': 157146, 'name': 'hooded figure'}, {'id': 158584, 'name': 'tv news'}, {'id': 163053, 'name': 'found footage'}, {'id': 187844, 'name': 'flashback'}, {'id': 214479, 'name': 'internet video'}, {'id': 235669, 'name': 'dark secret'}]"
115290,"[{'id': 9743, 'name': 'stranded'}, {'id': 10792, 'name': 'marooned'}, {'id': 13130, 'name': 'teenager'}, {'id': 33910, 'name': 'high school student'}, {'id': 155746, 'name': 'deserted island'}, {'id': 157524, 'name': 'tropical island'}, {'id': 167861, 'name': 'caribbean'}, {'id': 179578, 'name': 'lost at sea'}]"
32665,"[{'id': 2106, 'name': 'cold war'}, {'id': 2139, 'name': 'russia'}, {'id': 9950, 'name': 'thriller'}]"
136336,"[{'id': 163503, 'name': 'wife and husband lead actors'}, {'id': 199228, 'name': 'devoted family man'}]"
2441,"[{'id': 393, 'name': 'civil war'}, {'id': 5543, 'name': 'cow'}, {'id': 6559, 'name': 'basque country '}]"
179812,[]
62091,[]
163590,[]
103299,[]
28005,"[{'id': 496, 'name': 'poetry'}, {'id': 1664, 'name': 'eroticism'}, {'id': 187056, 'name': 'woman director'}]"
39230,[]
8944,"[{'id': 887, 'name': 'film producer'}, {'id': 1599, 'name': 'midlife crisis'}, {'id': 10183, 'name': 'independent film'}, {'id': 15160, 'name': 'divorce'}]"
96716,"[{'id': 10937, 'name': 'memory'}, {'id': 11716, 'name': 'clinic'}, {'id': 14781, 'name': 'patient'}, {'id': 15016, 'name': 'twins'}]"
127756,"[{'id': 1812, 'name': 'fbi'}, {'id': 2708, 'name': 'hitman'}, {'id': 4009, 'name': 'witness protection'}, {'id': 11578, 'name': 'mobster'}, {'id': 197452, 'name': 'disk'}]"
52826,"[{'id': 305, 'name': 'moon'}, {'id': 209634, 'name': 'holland tunnel'}]"
158870,[]
16374,"[{'id': 409, 'name': 'africa'}, {'id': 434, 'name': 'destruction of a civilization'}, {'id': 971, 'name': 'rwanda'}, {'id': 1548, 'name': 'hutu'}]"
38154,[]
83738,[]
11322,"[{'id': 1388, 'name': 'cinema'}, {'id': 2430, 'name': 'hiding place'}, {'id': 4276, 'name': 'machinegun'}, {'id': 9774, 'name': 'prison guard'}, {'id': 9777, 'name': 'escape from prison'}, {'id': 155443, 'name': 'dillinger'}]"
285423,"[{'id': 4405, 'name': 'marine corps'}, {'id': 7955, 'name': 'taliban'}, {'id': 188114, 'name': 'u.s. marine'}]"
198657,[]
20695,[]
27169,"[{'id': 9716, 'name': 'stand-up comedy'}]"
411013,[]
3050,"[{'id': 167625, 'name': 'talking to animals'}, {'id': 187056, 'name': 'woman director'}]"
392142,[]
20471,"[{'id': 572, 'name': 'sex'}, {'id': 818, 'name': 'based on novel'}, {'id': 3616, 'name': 'college'}, {'id': 10183, 'name': 'independent film'}, {'id': 13088, 'name': 'summer'}, {'id': 14828, 'name': 'city'}, {'id': 171206, 'name': 'graduate'}]"
29514,"[{'id': 977, 'name': 'cat'}, {'id': 1003, 'name': 'photographer'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3298, 'name': 'hallucination'}, {'id': 3363, 'name': 'hypnosis'}, {'id': 5332, 'name': 'greed'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 9706, 'name': 'anthology'}, {'id': 12377, 'name': 'zombie'}, {'id': 13153, 'name': 'spirit'}, {'id': 14819, 'name': 'violence'}, {'id': 214544, 'name': 'horror anthology'}]"
96196,"[{'id': 388, 'name': 'scotland'}, {'id': 5698, 'name': 'egg'}, {'id': 11254, 'name': 'loss of virginity'}, {'id': 15055, 'name': 'kissing'}, {'id': 187056, 'name': 'woman director'}, {'id': 209003, 'name': 'gentile'}]"
48660,[]
10938,"[{'id': 212, 'name': 'london england'}, {'id': 237, 'name': 'gay'}, {'id': 1862, 'name': 'coming out'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 13088, 'name': 'summer'}, {'id': 33458, 'name': 'gay man'}, {'id': 158718, 'name': 'lgbt'}, {'id': 187056, 'name': 'woman director'}]"
394415,"[{'id': 9716, 'name': 'stand-up comedy'}]"
5056,"[{'id': 2336, 'name': 'ladykiller'}, {'id': 176223, 'name': 'bulldog drummond'}]"
15558,"[{'id': 10183, 'name': 'independent film'}]"
48842,[]
46829,"[{'id': 236, 'name': 'suicide'}, {'id': 931, 'name': 'jealousy'}, {'id': 1329, 'name': 'canada'}, {'id': 10183, 'name': 'independent film'}, {'id': 11475, 'name': 'politically incorrect'}]"
361205,"[{'id': 12603, 'name': 'kabul'}, {'id': 180782, 'name': 'laywer'}]"
63483,"[{'id': 5906, 'name': 'sex addiction'}, {'id': 6054, 'name': 'friendship'}, {'id': 11615, 'name': 'internet'}, {'id': 11827, 'name': 'swimmer'}]"
11365,"[{'id': 378, 'name': 'prison'}, {'id': 1862, 'name': 'coming out'}, {'id': 4183, 'name': 'wife'}, {'id': 8250, 'name': 'victorian england'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10198, 'name': 'gay relationship'}, {'id': 10818, 'name': 'author'}, {'id': 14985, 'name': 'ireland'}, {'id': 166113, 'name': 'marriage problems'}]"
44203,"[{'id': 3358, 'name': 'haunted house'}, {'id': 9663, 'name': 'sequel'}, {'id': 41411, 'name': 'vengeful ghost'}, {'id': 162846, 'name': 'ghost'}, {'id': 192044, 'name': 'ju-on'}]"
138977,"[{'id': 187056, 'name': 'woman director'}]"
7511,"[{'id': 572, 'name': 'sex'}, {'id': 2301, 'name': 'architect'}, {'id': 4378, 'name': 'striptease'}, {'id': 4481, 'name': 'deceived wife'}, {'id': 6593, 'name': 'stripper'}, {'id': 13027, 'name': 'wedding'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 33648, 'name': 'celebration'}]"
17186,"[{'id': 6075, 'name': 'sport'}]"
14669,"[{'id': 10183, 'name': 'independent film'}]"
8785,"[{'id': 514, 'name': 'spain'}, {'id': 3096, 'name': 'book'}, {'id': 8093, 'name': 'vorfahren'}]"
130296,[]
42137,"[{'id': 616, 'name': 'witch'}, {'id': 1956, 'name': 'world war ii'}, {'id': 12988, 'name': 'pirate'}, {'id': 13141, 'name': 'based on manga'}, {'id': 210024, 'name': 'anime'}]"
24226,"[{'id': 1680, 'name': 'boston'}, {'id': 6148, 'name': 'court'}, {'id': 10498, 'name': 'malpractice'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 33519, 'name': 'courtroom'}, {'id': 155873, 'name': 'defense attorney'}]"
207260,[]
34179,[]
58414,[]
52809,[]
28801,"[{'id': 2389, 'name': 'virgin'}, {'id': 3098, 'name': 'castle'}, {'id': 3133, 'name': 'vampire'}, {'id': 155730, 'name': 'hammer horror'}]"
408292,[]
2959,"[{'id': 1605, 'name': 'new love'}, {'id': 2856, 'name': 'ten commandments'}, {'id': 3582, 'name': 'bride'}, {'id': 3583, 'name': 'bridegroom'}, {'id': 6038, 'name': 'marriage'}, {'id': 6192, 'name': 'relation'}, {'id': 6281, 'name': 'partnership'}, {'id': 6704, 'name': 'civil registry office'}, {'id': 10093, 'name': 'priest'}, {'id': 13027, 'name': 'wedding'}, {'id': 14765, 'name': 'church'}]"
11231,"[{'id': 779, 'name': 'martial arts'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 3436, 'name': 'karate'}, {'id': 9748, 'name': 'revenge'}, {'id': 160243, 'name': 'classmate'}]"
67343,[]
291680,"[{'id': 4257, 'name': 'amulet'}, {'id': 5340, 'name': 'investigation'}, {'id': 10322, 'name': 'native american'}, {'id': 10706, 'name': 'spirituality'}, {'id': 11326, 'name': 'shaman'}, {'id': 15235, 'name': 'house fire'}, {'id': 34122, 'name': 'directed by star'}, {'id': 157213, 'name': 'death of mother'}, {'id': 197818, 'name': 'tribal customs'}, {'id': 209051, 'name': 'adopted son'}]"
