adult,belongs_to_collection,budget,genres,homepage,tmdb_id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,"{'id': 385386, 'name': 'Parasyte Collection', 'poster_path': '/5fDiZgX2WHxktfZs9gw0aR99zj5.jpg', 'backdrop_path': '/nzRwHx6VUtUXpitTmvzMDiLVI28.jpg'}",0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",http://www.kiseiju.com/,282070,tt3345474,ja,寄生獣 完結編,"Alien pods come to Earth and, naturally, start taking over Human Hosts. One such pod only manages to take over one human's, Shin Izumi, right arm. Together they grow and co-exist, all the while the other aliens are making meals of other humans; Shin feels he must put a stop to it all, but his alien, Migi, doesn't see why.",2.240411,/qO8zQ9dSADWiwRnR7oCOsPDuOom.jpg,"[{'name': 'Dentsu', 'id': 6452}, {'name': 'KDDI Corporation', 'id': 11848}, {'name': 'GyaO', 'id': 41861}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2015-04-25,0,117.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Parasyte: Part 2,False,5.9,27
False,,500000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,207260,tt2070897,en,Wrath of the Crows,"Wrath of the crows is very gory and brutal, but tied by a strong concept and the whole story is focused on the characters' development. So there's not only splatter sequences, but also atmospheric moments, a few dream-like sequences and a final twist that will shock you all.",0.715155,/7YLPP6hB710nylgQXKkXYzvLYlz.jpg,"[{'name': 'Studio Interzona', 'id': 5376}, {'name': 'Zack Ewans Production', 'id': 46744}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2013-05-01,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Wrath of the Crows,False,4.8,6
False,"{'id': 52985, 'name': 'Wrong Turn Collection', 'poster_path': '/dtfQY5ZxvdHNG4HqNDy0ifwk1q6.jpg', 'backdrop_path': '/32IsLLCoj3mIkZbLfCKSXZVqd3k.jpg'}",12600000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,9902,tt0295700,en,Wrong Turn,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",14.079718,/12G5V0dTmljnv7RFMT144dJ2chh.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Newmarket Capital Group', 'id': 506}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Constantin Film Produktion', 'id': 5755}, {'name': 'Stan Winston Studio', 'id': 24211}, {'name': 'Media Cooperation One', 'id': 24212}, {'name': 'DCP Wrong Turn Productions', 'id': 53350}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-05-30,28650575,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's the last one you'll ever take.,Wrong Turn,False,6.0,652
False,"{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/7G9915LfUQ2lVfwMEEhDsn3kT4B.jpg', 'backdrop_path': '/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg'}",30000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://toystory.disney.com/toy-story,862,tt0114709,en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",21.946943,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,"[{'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-30,373554033,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Toy Story,False,7.7,5415
False,,0,"[{'id': 18, 'name': 'Drama'}]",,393945,tt5247544,fr,La fille de Brest,"In the hospital where she works in Brest, France, a lung specialist discovers a direct link between suspicious deaths and state-approved medicine. She fights single-handedly for the truth to come out.",1.730912,/ffRZK8sbisdgriDOZkeHwIVt1jo.jpg,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Haut et Court', 'id': 726}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2016-11-18,0,128.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,150 Milligrams,False,7.4,20
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,53915,tt0181396,en,Come te nessuno mai,"Silvio (Silvio Muccino, the director's younger brother) has no interest in the student rebellion taking place at his high school. His fascination lies with Valentina (Giulia Carmignani), the prettiest girl in the school. However, Valentina already has a jealous boyfriend, Martino (Simone Pagani). After Silvio finally has a moment alone with Valentina (where they share a kiss), he makes the mistake of telling his gossipy best friend, Ponzi (Giuseppe Sanfelice). By the end of the day the entire school knows about the kiss, including a very angry Martino.",1.130083,/lTPFfSURJ7bQ1MByxldaHc6R9pJ.jpg,"[{'name': 'Rai Cinemafiction', 'id': 238}, {'name': 'Fandango', 'id': 2441}, {'name': 'Mikado Film', 'id': 11912}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1999-10-01,0,90.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"Politics, Italy, Love, Kiss",But Forever in My Mind,False,5.5,31
False,"{'id': 378268, 'name': 'Havoc Collection', 'poster_path': '/fqgmbgxRGQX9duuTofbtqrJrMk8.jpg', 'backdrop_path': None}",9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,14695,tt0285175,en,Havoc,"A wealthy Los Angeles teen and her superficial friends wants to break out of suburbia and experience Southern California's ""gangsta"" lifestyle. But problems arise when the preppies get in over their heads and provoke the wrath of a violent Latino gang. Suddenly, their role-playing seems a little too real.",11.576336,/r4yMNUroIjxDz8T7zOZWUobQtta.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-10-16,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Too much is never enough.,Havoc,False,5.1,80
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,231304,tt0144197,it,Faustina,"Faustina, the offspring of a black G.I. and a Roman woman who met during the conflict of World War II, must choose between two Italian men who desperately vie for her attention.",0.016703,/yDyojUBUXCQ77qzPFqykkTjK0TH.jpg,"[{'name': 'Cineriz', 'id': 9387}, {'name': 'Teseo', 'id': 83382}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1968-10-10,0,106.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Faustina,False,0.0,0
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,15961,tt0378215,da,Kongekabale,"Starting a new job as a political journalist at a leading newspaper, Ulrik Torp witnesses a brutal struggle for power in the Midparty's ranks -- a struggle that coincides with the charismatic party leader's involvement in a near fatal car accident. A flurry of lies and media speculation surrounds the incident. Gradually, Ulrik unearths a ruthless conspiracy involving the incumbent prime minister.",2.850939,/h3hUu80dYIwusnnU9mYA7lrLIf.jpg,"[{'name': 'Nimbus Film Productions', 'id': 11672}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2004-08-10,0,107.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,King's Game,False,6.9,15
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.theeyeofthestorm.com.au/,98932,tt1600207,en,The Eye of the Storm,"In a Sydney suburb, two nurses, Maria and Flora, a housekeeper, Lotte, and a solicitor, Arnold, attend to Elizabeth Hunter as her expatriate son Sir Basil, a famous but struggling actor in London, and daughter Dorothy, a divorced and down at heel princess, convene at her deathbed. They come to make sure they can leave Australia with their hefty inheritance.",0.931926,/4ShCN3Okb6sBlWvBTuIVwrihWRw.jpg,"[{'name': 'Paper Bark Films Pty. Ltd.', 'id': 42767}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2011-09-07,0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Eye of the Storm,False,5.8,6
False,"{'id': 314023, 'name': 'Hercules (Lou Ferrigno) Collection', 'poster_path': '/8u0CHePdPsVPFzDYhZLXtacKl51.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,30577,tt0089271,en,Le avventure dell'incredibile Ercole,"Hercules searches for the Seven Thunderbolts of Zeus, which have been stolen by renegade gods.",1.264419,/pZNFBf5SRMGxt7NBnORfGEDKozk.jpg,"[{'name': 'Cannon Italia Srl', 'id': 21712}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1985-08-26,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The World Needed a Hero. It Got a Legend.,The Adventures of Hercules,False,5.4,7
False,"{'id': 107949, 'name': 'Puppet Master Collection', 'poster_path': '/wuLaEcy10wqgiVi4nCjdPXvcCyw.jpg', 'backdrop_path': '/crDZjaOpoUCIOoiQ9nLIAt8ZBul.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,26953,tt0098143,en,Puppet Master,"Toulon, a puppet maker, discovers an ancient Egyptian potion and uses it to bring his creations to life. His puppets become murderous little demons and escape. Distraught, the master takes his life. Years later, psychics tune into the existence of the monstrous marionettes and set off to stop them.",6.173017,/kixZHMQmGcRUwgollFcCr4WZ49A.jpg,"[{'name': 'Empire Pictures', 'id': 1212}, {'name': 'Full Moon Entertainment', 'id': 4867}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-10-12,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil comes in all sizes!,Puppet Master,False,5.5,68
False,"{'id': 168545, 'name': 'Sometimes They Come Back Collection', 'poster_path': '/wsKdqBC1C5kFTcUWP1TK6QDrBgY.jpg', 'backdrop_path': None}",3000000,"[{'id': 27, 'name': 'Horror'}]",,27770,tt0117692,en,Sometimes They Come Back... Again,Jon Porter returns to his hometown after the sudden and bizarre death of his mother. He hopes to leave as soon as the funeral is over but it's too late. The sinister forces that caused his sister's brutal murder 30 years ago are back. Jon knows the nightmare can't continue. He must stand up to his fear and exorcise the demons who have risen again to take posession of his beautiful teenage daughter - body and soul.,2.637369,/mBYsbLOpJP7MBapOy7gECD1ePlz.jpg,"[{'name': 'Trimark Pictures', 'id': 4063}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-09-03,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,True evil never dies.,Sometimes They Come Back... Again,False,4.0,28
False,,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,20449,tt1194607,ru,Domovoy,A novelist struggling with writer's block enlists the aid of an assassin for some inspiration -- fully unaware that he is being set up to take the blame for a murder.,1.716775,/j8qvrtKbnvqbbb9u447qRhe8iz1.jpg,"[{'name': 'Magnum', 'id': 8608}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2008-11-13,0,145.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Ghost,False,5.9,7
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10938,tt0115640,en,Beautiful Thing,"A pair of teenage boys growing up in a working-class neighbourhood of Thamesmead, in south-east London, become aware of their homosexuality. While both were vaguely aware they might be gay, neither had ever acted on their impulses. Once they decide that they're attracted to each other, neither is sure just what to do.",5.766163,/wnNQx2UGszkTJcI8X6Avtsh5mT5.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'World Productions', 'id': 10532}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996-06-21,1500000,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Beautiful Thing,False,7.3,76
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}, {'id': 12, 'name': 'Adventure'}]",,324251,tt4630158,en,A Space Program,The artist Tom Sachs and his team of bricoleurs build a handmade space program and send two female astronauts to Mars,0.162792,/xxTpe14rlOlJXY9bnRdfNtiKy2a.jpg,[],[],2015-03-18,0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Space Program,False,0.0,0
False,,750000,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]",,363890,tt1512222,en,Night of the Living Dead: Darkest Dawn,A group of survivors trapped in a New York apartment fight to stay alive against legions of zombies.,1.112812,/hIXDfQp2AFkw1pogibuJqTroHQb.jpg,"[{'name': 'Simon West Productions', 'id': 70973}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-10-05,0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Night of the Living Dead: Darkest Dawn,False,5.2,6
False,,0,"[{'id': 28, 'name': 'Action'}]",,127091,tt0072010,en,Il poliziotto è marcio,"Luc Merenda gives the performance of his career as a highly regarded police detective who is taking syndicate money in exchange for departmental favors. His father, a simple man, also works for the department but on a lower rung; he isn't jealous of his son, but rather proud of him, little knowing that he's a crooked cop. A series of events leads the young detective to ask his father for a favor (he wants a certain police report that is desired by the syndicate) and it doesn't take long for the detective's father to realize his son is on the take... which leads to numerous complications.",1.061447,/zGZB9wAQ1RzPEI8yT3YDVK4s5nU.jpg,"[{'name': 'Cinemaster S.r.l.', 'id': 10519}, {'name': 'Mara Films', 'id': 16352}, {'name': 'Mount Street Film', 'id': 16353}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1974-07-12,0,94.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,"Shoot First, Die Later",False,5.9,4
False,,0,"[{'id': 18, 'name': 'Drama'}]",,319986,tt2963344,en,Grace,"Gracie knows hangovers. She's intimately acquainted with them. But this one? Why did she wake up, half-dressed, on a Florida beach, 1100 miles from home? And this time her father - who also knows about the tragedy of addiction from his struggles with Gracie's mom - isn't going to clean things up.",1.296285,/n1yOjUS4MiTWPc4KV1o2jX6QzfG.jpg,"[{'name': 'Dolger Films', 'id': 47561}, {'name': 'C Joy Productions', 'id': 47562}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-18,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Grace,False,6.1,4
False,,0,"[{'id': 18, 'name': 'Drama'}]",,96333,tt0094304,en,Weeds,"A San Quentin inmate, sentenced to life without paroll, writes a play that catches the interest of a reporter.",0.11729,/z6YRgMBEwCultkN5NSW2TYwtzmo.jpg,"[{'name': 'De Laurentiis Entertainment Group (DEG)', 'id': 484}, {'name': 'Kingsgate Films', 'id': 770}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-10-16,0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Feel what it's like from the inside.,Weeds,False,4.7,3
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,413547,tt5477608,hi,Kahaani 2,"Vidya Sinha (Vidya Balan) has only one obsession in life. She wants to see her teenage daughter Mini, who is paralysed waist-downwards, walk again. But, is this scenario as obvious as it seems? Or is Vidya an impersonator of Durga Rani Singh from Kalimpong, who is wanted for kidnapping and murder?",0.786816,/uT1wPvg5UBPCHkWAlgYQutgbsW.jpg,"[{'name': 'Pen India Limited', 'id': 80393}, {'name': 'Boundscript Motion Pictures', 'id': 80906}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-12-01,0,129.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Kahaani 2,False,6.2,12
False,,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,20682,tt0194368,en,Chain of Fools,An avid detective is assigned to investigate the heist of a batch of precious coins that end up in the hands of a suicidal barber.,2.241861,/rUwl3cfSf60aP1uvfb4QIEVMHuq.jpg,"[{'name': 'Bel Air Entertainment', 'id': 788}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-09-22,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Why should smart people get all the money?,Chain of Fools,False,5.9,24
False,"{'id': 46512, 'name': 'Missing in Action Collection', 'poster_path': '/t1pfgb8r4Kx3qLN4H8vDZdfD50R.jpg', 'backdrop_path': '/6VIGk6OIqlKWrb4rjTvDklBfv1n.jpg'}",2410000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",,12764,tt0089604,en,Missing in Action 2: The Beginning,"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape.",9.110348,/vOgiL2KQYyTHJ225lT5QB5B9kO0.jpg,"[{'name': 'Golan-Globus Productions', 'id': 13549}, {'name': 'The Cannon Group', 'id': 16414}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-03-01,10755447,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,Chuck Norris is back! A one-man time bomb set to explode!,Missing in Action 2: The Beginning,False,5.0,65
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,42160,tt0081568,en,The Stunt Man,"While on the run from the police, Steve Railsback hides in a group of moviemakers where he pretends to be a stunt man. Both aided and endangered by the director (Peter O'Toole) he avoids both the police and sudden death as a stuntman. The mixture of real danger and fantasy of the movie is an interesting twist for the viewer as the two blend in individual scenes.",3.909063,/2GiT0zJMTMCn1Jc4aLVLsdfH4lh.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Simon Productions', 'id': 17779}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-06-27,0,131.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"""If God could do the things that we can do, he'd be a happy man . . .""",The Stunt Man,False,7.0,44
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,54794,tt0295303,en,Heartlands,"Gentle Colin 'Col' Lawes happily lead a quiet life, running a news agency with his soiled-rotten wife Sandra and playing competition darts in the Atletic Arms team. Colin catches her committing adultery with team captain Geoff, a cop, who pretends Colin abused her. Col is thrown off the team just after it qualified for the league finals in Blackpool. He decides to travel there alone, hoping to win her back. The adventurous journey feels like the start of a more playful life.",0.938316,/1KDKC1r7QTyzGNS5a7v33VQg4HY.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-08-20,0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Heartlands,False,6.3,8
False,"{'id': 156240, 'name': 'The Heroic Trio Collection', 'poster_path': '/unfIZB9cc3fuEiQr5tomEGD4YVe.jpg', 'backdrop_path': '/uBPimOW5q2o5jit1bMhiFpLxCor.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,58311,tt0108606,cn,Jin doi hou haap cyun,"Set some time after the The Heroic Trio (1993) the city has been devastated by nuclear attack. An evil deformed villain controls the city's scarce water supply, exerting influence over both a popular leader and a militarist colonel. The trio of Chat the Thief catcher, Ching and Wonder Woman (along with her young daughter) have to avert a military takeover and find clean headwaters to save the city.",0.832443,/eYuC6H5aEufKTkoEAlj7IvZsYlH.jpg,"[{'name': 'China Entertainment Films Production', 'id': 12669}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1993-09-30,0,101.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Executioners,False,5.6,12
False,,1500000,"[{'id': 18, 'name': 'Drama'}]",http://www.hellohermanthemovie.com/,138977,tt1876330,en,Hello Herman,"Set in the not so distant future, in Any Town USA, sixteen year old Herman Howards makes a fateful decision. He enters his suburban school and kills thirty nine students, two teachers, and a police officer. Just before his arrest he emails his idol, famous journalist Lax Morales, sending him clips of the shootings captured with Herman's own digital camera. In the clips Herman tells Lax, ""I want to tell my story on your show"". Lax, haunted by his own past, is now face to face with Herman.",1.469955,/nbG49b8cPgUBIC1k41o5LiUVDqq.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-06-05,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hello Herman,False,6.3,8
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,16239,tt1386011,en,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,"Will Ferrell stars in a stand-up comedy as George W. Bush in this take on the former President of the United States. After playing George W. Bush on Saturday Night Live for many years, funny man Will Ferrell brings his impression to Broadway to send up the 43rd President of the United States of America.",1.84991,/oyuPRxLRPEvhfMT0sNTncNbOwpD.jpg,"[{'name': 'Funny Business Productions', 'id': 3165}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-03-14,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,False,6.6,12
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,127236,tt2456536,ru,Я тоже хочу,"Five passengers - the Bandit, his friend Matvei, Matvei's old father, the Musician, and a young woman - race along an empty road in a big black jeep, searching for the Belfry of Happiness which, according to hearsay, lies somewhere between St. Petersburg and the town of Uglich, near a deserted nuclear power station. The Belfry takes people, but it does not take everyone. Each of the five passengers believes that he or she will be chosen.",1.375641,/hRyRJjtFgWQKXz94SJzvMhexexq.jpg,"[{'name': 'CTB Film Company', 'id': 318}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2012-09-07,0,89.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Me Too,False,5.5,10
False,,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.thenightchronicles.com/devil/,44040,tt1314655,en,Devil,A group of people trapped in a elevator realizes that the devil is among them.,7.094276,/aivXPSi53H95BoUa5njEYso389s.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Night Chronicles', 'id': 6006}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-13,33583175,80.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'uk', 'name': 'Український'}]",Released,Bad Things Happen For A Reason,Devil,False,5.8,836
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",http://www.teamstarkid.com/avps.html,59017,tt2040264,en,A Very Potter Sequel,"Harry and his pals are back for more adventure than ever when they face off against dark wizards, demented monsters, and the most horrible woman in the world, Dolores Umbridge! So strap on your diapers because it's time to go back to Hogwarts!",0.471348,/zpakQRvHaWdNesl2AdFJtcnRXAB.jpg,"[{'name': 'Starkid Productions', 'id': 16151}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-22,0,213.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Very Potter Sequel,True,7.2,12
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,337879,tt2140423,en,Sorrow,A couple depraved killers find themselves in a different situation when survivor takes matters into her own hands.,0.122062,/mJNmwYyhM6FuvGoyAXUg1PR5dwy.jpg,"[{'name': 'Films Vérité Productions', 'id': 52360}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-04-21,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every Good Feeds On Evil,Sorrow,False,3.0,2
False,,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,155084,tt2059171,en,13 Sins,"A bright but meek salesman, drowning in debt as he's about to get married, receives a mysterious phone call informing him that he's on a hidden camera game show where he must execute 13 tasks to receive a multi-million dollar cash prize.",9.067788,/x4tC1s6oFG9nEyxVSM0FiIsLea1.jpg,"[{'name': 'Sahamongkol Film International', 'id': 6018}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'IM Global', 'id': 7437}, {'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Radius-TWC', 'id': 20671}, {'name': 'Little Magic Films', 'id': 26470}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-18,13809,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You don't play the game. It plays you.,13 Sins,False,6.2,355
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",,116973,tt0030150,en,Four Men and a Prayer,The sons of a disgraced British officer try to clear his name.,0.383715,/nruByrsU5KHz3pzSzkJsg6gqiYR.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1938-04-29,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Four Men and a Prayer,False,6.0,3
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,44015,tt0223954,en,The Prime Gig,"Pendelton ""Penny"" Wise is a smooth-talking con-artist who makes a living by scamming people with phoney travel comp vacations over the phone when, desperate for more fast cash, he's called to work for a shady, veteran con businessman, named Kelly Grant, in selling property for a gold mine over the phone, which takes a turn when Penny begins a relationship with Grant's mistress Caitlin, where Penny throws common sense and caution to the wind to woo her, while we wonder who is scamming who here. Written by Matthew Patay",1.112059,/gJTeDkT6zYfUlSQFlSiBKfpibwA.jpg,"[{'name': 'Independent Pictures (II)', 'id': 2833}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-01,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Too much is never enough.,The Prime Gig,False,5.6,11
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,18646,tt0043983,en,Royal Wedding,"Fred Astaire (Tom) and Jane Powell (Ellen) are asked to perform as a dance team in England at the time of Princess Elizabeth's wedding. As brother and sister, each develops a British love interest, Ellen with Lord John Brindale (Peter Lawford) and Tom with dancer Anne Ashmond (Sarah Churchill--Winston's daughter).",2.275332,/2fob5fOl7gW4Vxiws21xsGrUppk.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-01-01,0,93.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Royal Wedding,False,6.3,17
